ANO;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;HABITACIONES;CAMAS;NUM_EMP
2022;124.115;76364;76;ACTIVO;CARLOS FERNANDO ZABALA TREJOS;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;125.194;76364;76;ACTIVO;FINCA LAS NUBES;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);4;6;0
2022;125.196;76364;76;ACTIVO;JEY JEY TOURS JAMUNDI;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;125.777;76364;76;ACTIVO;JANETH  ALVAREZ CAMPO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;4;6;0
2022;126.627;76364;76;ACTIVO;ENJOY TOUR JAMUNDI;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;126.631;76364;76;ACTIVO;LORES FERNANDEZ ANDREA LIZCETH;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;127.571;76364;76;ACTIVO;LILIANA MARIA ALARCON MUÑOZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;4;6;0
2022;130.415;76364;76;ACTIVO;MOLINA LOZANO ANA LILIANA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;18;0
2022;130.717;76364;76;ACTIVO;LUZ MARINA ORTIZ DE GUTIERREZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;1;3;0
2022;130.905;76364;76;ACTIVO;MARIA DEL PILAR CUERO MOSQUERA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;5;0
2022;132.437;76364;76;ACTIVO;CLARENA  PULGARIN PULGARIN;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;3;0
2022;133.158;76364;76;ACTIVO;VIAJES ÉXITO JAMUNDÍ;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;2
2022;133.168;76364;76;ACTIVO;CARMEN ELISA GOMEZ TORRES;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;8;14;0
2022;133.433;76364;76;ACTIVO;LAURA  SERRANO CIFUENTES;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;8;14;0
2022;133.770;76364;76;ACTIVO;OSORIO SERNA ADRIAN;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);8;14;0
2022;134.028;76364;76;ACTIVO;LUZ EILIANER MARIN PELAEZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;8;14;0
2022;134.542;76364;76;ACTIVO;RODOLFO ENRIQUE RODRIGUEZ SALAZAR;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;2;3;0
2022;135.297;76364;76;ACTIVO;CARMEN  GUERRERO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;8;14;0
2022;135.833;76364;76;ACTIVO;GIL MINA DERLY KATHERINE;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;8;14;0
2022;136.611;76364;76;ACTIVO;MARIA ANDREA GONZALEZ LOPEZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;8;14;0
2022;137.547;76364;76;ACTIVO;OSORIO LOPEZ YAMILE;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;8;14;0
2022;138.131;76364;76;ACTIVO;LUIS ALFREDO VELASCO PARRA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);8;14;0
2022;138.468;76364;76;ACTIVO;KARAMANOGLOU SALCEDO ALEXANDER;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;8;14;0
2022;139.201;76364;76;ACTIVO;CK TRAVEL;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;139.227;76364;76;ACTIVO;MATTA AREVALO PABLO CESAR;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;1;3;0
2022;139.346;76364;76;ACTIVO;MARCELA IBETH PALACIOS LARROTA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;2;0
2022;139.951;76364;76;ACTIVO;SUAREZ SILVA ANGELA MARIA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);40;40;0
2022;140.105;76364;76;ACTIVO;FINCA EL NACEDERO UN MUNDO MAGNIFICO RESERVA NATURAL Y ECOLODGE;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2022;140.486;76364;76;ACTIVO;ALINSON  QUINAYAS VASQUEZ;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;140.821;76364;76;ACTIVO;LINDA ALEJANDRA PAZ RAMOS;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;5;0
2022;140.924;76364;76;ACTIVO;HAROLD MAURICIO MUÑOZ LINARES;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;7;0
2022;142.075;76364;76;ACTIVO;CAMPING EL ESPEJO PARK;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CAMPAMENTO;2;8;1
2022;142.349;76364;76;ACTIVO;SUAREZ MURILLO KELLY ALEXANDRA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;7;0
2022;143.245;76364;76;ACTIVO;DORA  MUÑOZ ARIAS;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;3;0
2022;144.013;76364;76;ACTIVO;STEVEN DAVID CRUZ MEJIA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;4;0
2022;144.045;76364;76;ACTIVO;FINCA GUADALAJARA S.A.S;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);3;35;0
2022;144.083;76364;76;ACTIVO;ASTUDILLO SEVILLANO ISABEL CRISTINA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;5;0
2022;144.166;76364;76;ACTIVO;DON ELOTES;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE GASTRONOMÍA;RESTAURANTE DE COMIDA RÁPIDA;0;0;1
2022;144.196;76364;76;ACTIVO;ALBERT CRISTIAN CABRERA URCUQUI;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;4;0
2022;144.202;76364;76;ACTIVO;ALBERT CRISTIAN CABRERA URCUQUI;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;3;0
2022;144.550;76364;76;ACTIVO;MAELO TURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;144.829;76364;76;ACTIVO;DELUXE PROPERTY MANAGEMENT;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;1;2;0
2022;144.890;76364;76;ACTIVO;DIAMOND TRAVEL COLOMBIA;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2022;144.982;76364;76;ACTIVO;LESBY STELLA HERNANDEZ SANCHEZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;1;6;0
2022;145.136;76364;76;ACTIVO;LUZ EMBELLY DORADO ALLAN;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;1;6;0
2022;146.530;76364;76;ACTIVO;CANO PUERTA ANA EDILMA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;8;0
2022;146.537;76364;76;ACTIVO;LEON SALAZAR OSCAR EDUARDO;VALLE DEL CAUCA;JAMUNDI;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;OTROS TIPOS DE HOSPEDAJE TURÍSTICOS NO PERMANENTES;3;9;0
2022;146.662;76364;76;ACTIVO;CANO PUERTA ANA EDILMA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;8;0
2022;147.624;76364;76;ACTIVO;ANGELICA  APONTE MEJIA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;5;0
2022;148.572;76364;76;ACTIVO;DANIEL  SALAZAR COBO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);8;10;0
2022;149.776;76364;76;ACTIVO;JUAN CAMILO SERRA RESTREPO;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2022;149.945;76364;76;ACTIVO;LUIS ALFONSO VINASCO PALACIOS;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;2;2;0
2022;149.971;76364;76;ACTIVO;PAULO CESAR MEJIA BURBANO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;3;0
2023;17.595;76364;76;ACTIVO;HOTEL JAMUNDI REAL;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;39;45;3
2023;18.433;76364;76;ACTIVO;LUCHO TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;19.559;76364;76;ACTIVO;HOSTAL PANORAMA;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;25;31;3
2023;19.560;76364;76;ACTIVO;HOSTAL PARAISO JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;25;31;3
2023;26.177;76364;76;ACTIVO;HOSTAL PORTAL DEL SOL;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;32;35;3
2023;26.662;76364;76;ACTIVO;GRUPO AVENTURA;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;27.475;76364;76;ACTIVO;REPRESENTACIONES TURISTICAS CARLOS MICOLTA;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2023;28.340;76364;76;ACTIVO;TURISMO JJC;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;29.746;76364;76;ACTIVO;LAGOGRANDE HOTEL RESORT Y CENTRO DE CONVENCIONES;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;16;34;15
2023;35.394;76364;76;ACTIVO;JEYVER TURES;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2023;39.927;76364;76;ACTIVO;OPERADORES DE TURISMO LOS BULLICIOSOS S.A.S.;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;42.124;76364;76;ACTIVO;TROPICAL TRAVEL TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;45.921;76364;76;ACTIVO;RESERVA NATURAL BONANZA;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;51.100;76364;76;ACTIVO;DREAM TRAVELING;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;55.515;76364;76;ACTIVO;DELITUR TRAVEL;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2023;60.722;76364;76;ACTIVO;SEDE VACACIONAL SINTRABANCOL;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;7;21;0
2023;60.781;76364;76;ACTIVO;MACA TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;62.418;76364;76;ACTIVO;LA SILVESTRE FINCA AGROTURISTICA;VALLE DEL CAUCA;JAMUNDI;PARQUES TEMÁTICOS;PARQUE TEMÁTICO;0;0;9
2023;65.747;76364;76;ACTIVO;AVENTURA TRAVEL;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;69.698;76364;76;ACTIVO;HOTEL CENTRAL JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;20;21;2
2023;72.320;76364;76;ACTIVO;PARAISO COLOMBIANO;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;72.668;76364;76;ACTIVO;EVENTOS Y LOGISTICA JJ JEY JEY TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;3
2023;76.330;76364;76;ACTIVO;TRANSPORTES ESPECIALES JAMUNDI ¿¿TEJ.¿¿S.A.S.;VALLE DEL CAUCA;JAMUNDI;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;10
2023;83.517;76364;76;ACTIVO;RUTHAS DEL SOL  ECOTURISMO CON SENTIDO SOCIAL;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;83.681;76364;76;ACTIVO;LIDA FERNANDA ECHAVARRIA ARANGO;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;84.962;76364;76;ACTIVO;ECO CAMINANTES;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;87.206;76364;76;ACTIVO;JORGE EDUARDO CASTAÑEDA MEJIA;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;91.600;76364;76;ACTIVO;RICHARD GUILLERMO ZAMBRANO MEZA;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;92.298;76364;76;ACTIVO;HOTEL EL EMPERADOR JAMUNDI;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;22;26;1
2023;92.848;76364;76;ACTIVO;TURISFRONT;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;0;0;3
2023;92.850;76364;76;ACTIVO;EPIC TRAVEL AGENCIA DE VIAJES OPERADORA;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;93.709;76364;76;ACTIVO;TIQUETES VAKANOS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;93.842;76364;76;ACTIVO;JOSE ARNOBY CASTAÑO GOMEZ;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;95.625;76364;76;ACTIVO;BOSQUE EL DESCANSO S.A.S;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);5;14;0
2023;97.217;76364;76;ACTIVO;ETHEL  BALCAZAR TROCHEZ;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;98.493;76364;76;ACTIVO;EXPLORANDO FARALLONES;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;99.107;76364;76;ACTIVO;AMARELO CASA CAMPESTRE S.A.S.;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);6;10;0
2023;100.788;76364;76;ACTIVO;GLAMPING + ECOHOTEL LA CRISTALINA;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;15;26;1
2023;100.920;76364;76;ACTIVO;TU VIAJE VIP;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;101.533;76364;76;ACTIVO;JULIO CESAR CALDERON VALENCIA;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;101.700;76364;76;ACTIVO;CHAVEZ LOPEZ CLARA INES;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;102.414;76364;76;ACTIVO;GAIA EXPEDICIONES;VALLE DEL CAUCA;JAMUNDI;OFICINAS DE REPRESENTACION TURÍSTICA;OFICINA DE REPRESENTACION TURÍSTICA;0;0;1
2023;104.183;76364;76;ACTIVO;MARIA PATRICIA MARIN MOSQUERA;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;104.218;76364;76;ACTIVO;FAMILIA LILI TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;106.227;76364;76;ACTIVO;MARIA LEONOR ALVAREZ QUINTERO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;4;0
2023;112.110;76364;76;ACTIVO;DELGADO VALENCIA SANTIAGO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;4;6;0
2023;114.328;76364;76;ACTIVO;JAIME ANDRES ESMERALD MALDONADO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;5;0
2023;115.382;76364;76;ACTIVO;AGENCIA DE VIAJES EMOTION TOUR;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;115.891;76364;76;ACTIVO;JUAN MANUEL BELLO MARTINEZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;14;0
2023;118.106;76364;76;ACTIVO;LOMA DE PIEDRA GLAMPING;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;3;5;1
2023;118.700;76364;76;ACTIVO;YIYOS TOUR;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;122.628;76364;76;ACTIVO;ZUÑIGA DE GALLEGO NUR;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;20;0
2023;123.121;76364;76;ACTIVO;AVENTURAS TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;125.194;76364;76;ACTIVO;FINCA LAS NUBES;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);3;15;0
2023;125.777;76364;76;ACTIVO;JANETH  ALVAREZ CAMPO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;2;2;0
2023;126.627;76364;76;ACTIVO;ENJOY TOUR JAMUNDI;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;126.631;76364;76;ACTIVO;LORES FERNANDEZ ANDREA LIZCETH;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;2;2;0
2023;129.411;76364;76;ACTIVO;TIERRA TOURS;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;130.415;76364;76;ACTIVO;MOLINA LOZANO ANA LILIANA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;16;0
2023;130.717;76364;76;ACTIVO;LUZ MARINA ORTIZ DE GUTIERREZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;1;3;0
2023;132.437;76364;76;ACTIVO;CLARENA  PULGARIN PULGARIN;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;3;0
2023;133.433;76364;76;ACTIVO;LAURA  SERRANO CIFUENTES;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;2;2;0
2023;133.770;76364;76;ACTIVO;OSORIO SERNA ADRIAN;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;2;0
2023;134.028;76364;76;ACTIVO;LUZ EILIANER MARIN PELAEZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;8;14;0
2023;135.297;76364;76;ACTIVO;CARMEN  GUERRERO;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;1;1;0
2023;136.611;76364;76;ACTIVO;MARIA ANDREA GONZALEZ LOPEZ;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;8;14;0
2023;137.547;76364;76;ACTIVO;OSORIO LOPEZ YAMILE;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;8;14;0
2023;138.468;76364;76;ACTIVO;KARAMANOGLOU SALCEDO ALEXANDER;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;4;6;0
2023;139.201;76364;76;ACTIVO;CK TRAVEL AGENCIA DE VIAJES;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2023;139.227;76364;76;ACTIVO;MATTA AREVALO PABLO CESAR;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;1;3;0
2023;139.346;76364;76;ACTIVO;MARCELA IBETH PALACIOS LARROTA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;2;0
2023;140.105;76364;76;ACTIVO;FINCA EL NACEDERO UN MUNDO MAGNIFICO RESERVA NATURAL Y ECOLODGE;VALLE DEL CAUCA;JAMUNDI;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2023;140.486;76364;76;ACTIVO;ALINSON  QUINAYAS VASQUEZ;VALLE DEL CAUCA;JAMUNDI;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2023;140.821;76364;76;ACTIVO;LINDA ALEJANDRA PAZ RAMOS;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;5;0
2023;142.075;76364;76;ACTIVO;CAMPING EL ESPEJO PARK;VALLE DEL CAUCA;JAMUNDI;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CAMPAMENTO;2;8;1
2023;142.349;76364;76;ACTIVO;SUAREZ MURILLO KELLY ALEXANDRA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;7;0
2023;143.245;76364;76;ACTIVO;DORA  MUÑOZ ARIAS;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;3;0
2023;144.013;76364;76;ACTIVO;STEVEN DAVID CRUZ MEJIA;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;1;4;0
2023;144.045;76364;76;ACTIVO;FINCA GUADALAJARA S.A.S;VALLE DEL CAUCA;JAMUNDI;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);3;35;0
