PERIODO;FECHA;ZONA;DIRECCION_EXACTA;CLASE_ACCIDENTE;SEGUNDO_OBJETO;TIPO_AVERIAS;CANTIDAD_HERIDOS;CANTIDAD_FALLECIDOS;LATITUD;LONGITUD;INTERSECCI_N
20;2020 Jul 21 12:00:00 AM;URBANA;CALLE-15-CARRERA-12;CHOQUE;VEHICULO;0;1;0;39.064.157;-762.970.652;POINT (-76.2970652 3.9064157)
20;2020 Jul 25 12:00:00 AM;RURAL;PARQUEADERO-BIZERTA;CHOQUE;0-DISPONIBLE;1;0;0;38.906.484;-763.211.498;POINT (-76.3211498 3.8906484)
20;2020 Jul 26 12:00:00 AM;URBANA;CALLE-13-CARRERA-12;CHOQUE;VEHICULO;0;1;0;39.044.578;-76.297.642;POINT (-76.297642 3.9044578)
20;2020 Jul 27 12:00:00 AM;URBANA;CALLE-1-CARRERA-14;CHOQUE;VEHICULO;1;0;0;38.949.465;-763.031.309;POINT (-76.3031309 3.8949465)
20;2020 Jul 28 12:00:00 AM;URBANA;CALLE-7-CARRERA-4;CHOQUE;VEHICULO;0;1;0;38.970.897;-762.929.844;POINT (-76.2929844 3.8970897)
20;2020 Jul 30 12:00:00 AM;URBANA;CALLE-9SUR-CARRERA-13B-SUR;CHOQUE;VEHICULO;0;1;0;38.869.066;-763.038.227;POINT (-76.3038227 3.8869066)
20;2020 Aug 01 12:00:00 AM;URBANA;CARRERA-7--CALLE-11;CHOQUE;VEHICULO;0;1;0;39.010.395;-762.938.194;POINT (-76.2938194 3.9010395)
20;2020 Aug 05 12:00:00 AM;URBANA;CALLE-2-CARRERA-16;CHOQUE;0-DISPONIBLE;1;0;0;38.963.351;-763.047.764;POINT (-76.3047764 3.8963351)
20;2020 Aug 06 12:00:00 AM;URBANA;CALLE-13-CARRERA-16;CHOQUE;VEHICULO;1;0;0;39.060.925;-763.012.732;POINT (-76.3012732 3.9060925)
20;2020 Aug 07 12:00:00 AM;RURAL;CARRERA-12SUR-SECTOR-QUEBRADA-SECA;ATROPELLO;NA;0;1;0;387.328;-76.297.042;POINT (-76.297042 3.87328)
20;2020 Aug 08 12:00:00 AM;URBANA;CARRERA-9-SUR-CALLE-14;CHOQUE;0-DISPONIBLE;1;0;0;388.696;-76.296.326;POINT (-76.296326 3.88696)
20;2020 Aug 09 12:00:00 AM;URBANA;CALLE-2-CARRERA-3;VOLCAMIENTO;NA;0;1;0;38.934.682;-762.935.497;POINT (-76.2935497 3.8934682)
20;2020 Aug 11 12:00:00 AM;URBANA;CALLE-22-CARRERA-14;CHOQUE;VEHICULO;0;1;0;391.241;-762.963.235;POINT (-76.2963235 3.91241)
20;2020 Aug 13 12:00:00 AM;URBANA;CARRERA-10-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.971.881;-762.985.922;POINT (-76.2985922 3.8971881)
20;2020 Aug 14 12:00:00 AM;URBANA;CARRERA-8-CALLE-16;CHOQUE;VEHICULO;1;0;0;39.057.366;-762.933.822;POINT (-76.2933822 3.9057366)
21;2021 Jan 02 12:00:00 AM;URBANA;CARRERA-10-CALLE-17;CHOQUE;VEHICULO;1;0;0;39.075.234;-762.949.866;POINT (-76.2949866 3.9075234)
21;2021 Jan 09 12:00:00 AM;URBANA;CALLE-15-CARRERA-11;CHOQUE;VEHICULO;0;1;0;39.061.648;-762.962.973;POINT (-76.2962973 3.9061648)
21;2021 Jan 13 12:00:00 AM;URBANA;CARRERA-10-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.059.164;-762.956.046;POINT (-76.2956046 3.9059164)
21;2021 Jan 15 12:00:00 AM;URBANA;CARRERA-15-CALLE-16;CHOQUE;VEHICULO;0;1;0;39.084.789;-762.993.152;POINT (-76.2993152 3.9084789)
21;2021 Jan 16 12:00:00 AM;URBANA;CARRERA-10-CALLE-13;CHOQUE;VEHICULO;0;1;0;39.038.503;-762.963.225;POINT (-76.2963225 3.9038503)
21;2021 Jan 16 12:00:00 AM;URBANA;CALLE-8-CARRERA-4;CHOQUE;VEHICULO;0;1;0;38.977.987;-762.926.902;POINT (-76.2926902 3.8977987)
21;2021 Jan 16 12:00:00 AM;URBANA;CALLE-20-CARRERA-8;CHOQUE;0-DISPONIBLE;1;0;0;39.089.487;-762.920.452;POINT (-76.2920452 3.9089487)
21;2021 Jan 17 12:00:00 AM;URBANA;CALLE-24-CARRERA-12;CHOQUE;VEHICULO;0;1;0;39.130.875;-76.294.467;POINT (-76.294467 3.9130875)
21;2021 Jan 18 12:00:00 AM;URBANA;CALLE-13-CARRERA-16;CHOQUE;VEHICULO;1;0;0;39.060.925;-763.012.732;POINT (-76.3012732 3.9060925)
21;2021 Jan 19 12:00:00 AM;URBANA;CARRERA-11-CALLE-8;CHOQUE;VEHICULO;1;0;0;39.001.156;-762.985.593;POINT (-76.2985593 3.9001156)
21;2021 Jan 21 12:00:00 AM;URBANA;CALLE-16-CARRERA-18;CHOQUE;VEHICULO;1;0;0;3.916.878;-762.971.463;POINT (-76.2971463 3.916878)
21;2021 Jan 22 12:00:00 AM;URBANA;CALLE-6-CARRERA-5;CHOQUE;VEHICULO;0;1;0;38.947.185;-762.891.418;POINT (-76.2891418 3.8947185)
21;2021 Jan 23 12:00:00 AM;URBANA;CARRERA-12-CALLE-30A;CHOQUE;0-DISPONIBLE;1;0;0;39.179.396;-762.926.597;POINT (-76.2926597 3.9179396)
21;2021 Jan 23 12:00:00 AM;URBANA;CALLE-8-CARRERA-17;CHOQUE;VEHICULO;1;0;0;39.020.067;-763.037.645;POINT (-76.3037645 3.9020067)
21;2021 Jan 24 12:00:00 AM;URBANA;CARRERA-12-CALLE-6;CHOQUE;VEHICULO;0;1;0;38.987.171;-763.000.321;POINT (-76.3000321 3.8987171)
21;2021 Jan 26 12:00:00 AM;URBANA;CARRERA-14-CALLE-8;CHOQUE;VEHICULO;1;0;0;39.010.521;-763.011.677;POINT (-76.3011677 3.9010521)
21;2021 Jan 27 12:00:00 AM;URBANA;CARRERA-10-CALLLE-23;CHOQUE;VEHICULO;0;1;0;39.120.858;-762.931.526;POINT (-76.2931526 3.9120858)
21;2021 Jan 28 12:00:00 AM;URBANA;CALLE-11-CARRERA-13;CHOQUE;0-DISPONIBLE;1;0;0;39.032.924;-762.993.459;POINT (-76.2993459 3.9032924)
21;2021 Jan 30 12:00:00 AM;URBANA;CARRERA-5-CALLE-16;CHOQUE;VEHICULO;0;1;0;39.047.419;-762.909.916;POINT (-76.2909916 3.9047419)
21;2021 Jan 30 12:00:00 AM;URBANA;CALLE-11-CARRERA-5;CHOQUE;VEHICULO;0;1;0;38.988.024;-762.887.873;POINT (-76.2887873 3.8988024)
21;2021 Feb 01 12:00:00 AM;URBANA;CARRERA-13-CALLE-20;CHOQUE;VEHICULO;0;0;0;39.108.365;-762.962.873;POINT (-76.2962873 3.9108365)
21;2021 Feb 04 12:00:00 AM;URBANA;CARRERA-12-CALLE-31C;CHOQUE;VEHICULO;0;0;0;39.204.256;-762.912.448;POINT (-76.2912448 3.9204256)
21;2021 Feb 06 12:00:00 AM;URBANA;CARRERA-16-CALLE-6;CHOQUE;VEHICULO;0;0;0;38.999.041;-763.035.328;POINT (-76.3035328 3.8999041)
21;2021 Feb 07 12:00:00 AM;URBANA;CARRERA-11-CALLE-4;CHOQUE;VEHICULO;0;0;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
21;2021 Feb 09 12:00:00 AM;URBANA;CARRERA-12-SALIDA-SUR-MIRAVALLE;CHOQUE;VEHICULO;0;0;0;3.872.321;-76.296.947;POINT (-76.296947 3.872321)
21;2021 Feb 11 12:00:00 AM;URBANA;CARRERA-7-CALLE-12;CHOQUE;VEHICULO;0;1;0;39.017.839;-762.934.046;POINT (-76.2934046 3.9017839)
21;2021 Feb 13 12:00:00 AM;URBANA;CALLE-14-CARRERA-12;CHOQUE;VEHICULO;0;1;0;3.905.465;-76.297.368;POINT (-76.297368 3.905465)
21;2021 Feb 15 12:00:00 AM;URBANA;CALLE-11-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.032.924;-762.993.459;POINT (-76.2993459 3.9032924)
21;2021 Feb 16 12:00:00 AM;URBANA;CALLE-7-CARRERA-1;CHOQUE;VEHICULO;0;1;0;38.961.376;-762.907.721;POINT (-76.2907721 3.8961376)
21;2021 Feb 21 12:00:00 AM;URBANA;CARRERA-19-CALLE-8;CHOQUE;VEHICULO;1;0;0;39.027.043;-763.055.363;POINT (-76.3055363 3.9027043)
21;2021 Feb 26 12:00:00 AM;URBANA;CARRERA-12-CALLE-11;CHOQUE;0-DISPONIBLE;1;0;0;39.028.386;-762.983.082;POINT (-76.2983082 3.9028386)
21;2021 Feb 27 12:00:00 AM;URBANA;CALLE-6-CARRERA-11;CHOQUE;VEHICULO;1;0;0;38.983.928;-762.991.899;POINT (-76.2991899 3.8983928)
21;2021 Feb 28 12:00:00 AM;URBANA;CALLE-19-CARRERA-13;CHOQUE;VEHICULO;1;0;0;39.100.202;-762.966.009;POINT (-76.2966009 3.9100202)
21;2021 Feb 28 12:00:00 AM;URBANA;CALLE-4-CARRERA-3E;CHOQUE;VEHICULO;1;0;0;38.926.971;-762.911.421;POINT (-76.2911421 3.8926971)
21;2021 Mar 01 12:00:00 AM;URBANA;CARRERA-13-CALLE-5;CHOQUE;VEHICULO;0;1;0;3.898.103;-763.011.786;POINT (-76.3011786 3.898103)
21;2021 Mar 01 12:00:00 AM;URBANA;CARRERA-14-CALLE-12;ATROPELLO;NA;0;1;0;390.445;-763.000.322;POINT (-76.3000322 3.90445)
21;2021 Mar 02 12:00:00 AM;URBANA;CARRERA-8-CALLE-30;CHOQUE;VEHICULO;0;1;0;39.156.597;-762.885.572;POINT (-76.2885572 3.9156597)
21;2021 Mar 05 12:00:00 AM;URBANA;CARRERA-1-CALLE-6;CHOQUE;VEHICULO;1;0;0;38.954.051;-762.909.992;POINT (-76.2909992 3.8954051)
21;2021 Mar 07 12:00:00 AM;URBANA;CARRERA-9-CALLE-14;CHOQUE;VEHICULO;1;0;0;39.045.556;-762.947.038;POINT (-76.2947038 3.9045556)
21;2021 Mar 09 12:00:00 AM;URBANA;CARRERA-12-CALLE-4-SUR;CHOQUE;VEHICULO;0;1;0;38.916.954;-762.922.233;POINT (-76.2922233 3.8916954)
21;2021 Mar 02 12:00:00 AM;URBANA;CALLE-15-CARERRA-17;CHOQUE;VEHICULO;0;1;0;39.081.576;-763.014.794;POINT (-76.3014794 3.9081576)
21;2021 Mar 08 12:00:00 AM;URBANA;CALLE-31-CARRERA-14;CHOQUE;VEHICULO;0;0;0;39.191.066;-762.941.625;POINT (-76.2941625 3.9191066)
21;2021 Mar 08 12:00:00 AM;URBANA;CARRERA-9-CALLE-16;CHOQUE;VEHICULO;1;0;0;39.060.475;-76.294.093;POINT (-76.294093 3.9060475)
21;2021 Mar 08 12:00:00 AM;URBANA;CARRERA-16-CALLE-6SUR;CHOQUE;VEHICULO;1;0;0;38.895.664;-763.070.168;POINT (-76.3070168 3.8895664)
21;2021 Mar 10 12:00:00 AM;URBANA;CALLE-7-CARRERA-9;OTRO;NA;1;0;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
21;2021 Mar 12 12:00:00 AM;URBANA;CALLE-6-CARRERA-9;CHOQUE;VEHICULO;0;1;0;38.977.771;-762.974.962;POINT (-76.2974962 3.8977771)
21;2021 Mar 14 12:00:00 AM;URBANA;CARRERA-4-CALLE-15;CHOQUE;VEHICULO;0;1;0;38.868.697;-762.928.123;POINT (-76.2928123 3.8868697)
21;2021 Mar 16 12:00:00 AM;URBANA;CARRERA-20-CALLE-2;CHOQUE;VEHICULO;1;0;0;38.997.508;-76.291.355;POINT (-76.291355 3.8997508)
21;2021 Mar 17 12:00:00 AM;URBANA;CARRERA-7-CALLE-13A;CHOQUE;VEHICULO;0;1;0;39.031.239;-76.292.803;POINT (-76.292803 3.9031239)
21;2021 Mar 17 12:00:00 AM;URBANA;CALLE-4-CARRERA-23;CHOQUE;VEHICULO;0;1;0;38.997.402;-763.107.125;POINT (-76.3107125 3.8997402)
21;2021 Mar 21 12:00:00 AM;URBANA;CARRERA-8-CALLE-13;CHOQUE;VEHICULO;0;1;0;39.030.346;-762.943.778;POINT (-76.2943778 3.9030346)
21;2021 Mar 21 12:00:00 AM;URBANA;CALLE-31B-CARRERA-15B;ATROPELLO;NA;0;1;0;39.201.079;-762.913.384;POINT (-76.2913384 3.9201079)
21;2021 Mar 26 12:00:00 AM;URBANA;CALLE-9-CARRERA-17;CHOQUE;VEHICULO;0;1;0;39.028.711;-763.034.522;POINT (-76.3034522 3.9028711)
21;2021 Mar 28 12:00:00 AM;URBANA;CARRERA-14-CALLE-9;CHOQUE;VEHICULO;1;0;0;39.019.482;-763.008.736;POINT (-76.3008736 3.9019482)
21;2021 Mar 30 12:00:00 AM;URBANA;CALLE-31-CARRERA-11;CHOQUE;VEHICULO;0;1;0;39.181.819;-762.915.468;POINT (-76.2915468 3.9181819)
21;2021 Mar 30 12:00:00 AM;URBANA;CALLE-4-CARRERA-3E;CHOQUE;VEHICULO;0;1;0;38.926.971;-762.911.421;POINT (-76.2911421 3.8926971)
21;2021 Mar 31 12:00:00 AM;URBANA;CARRERA-19-CALLE-4;CHOQUE;VEHICULO;1;0;0;38.986.127;-763.069.452;POINT (-76.3069452 3.8986127)
21;2021 Mar 31 12:00:00 AM;URBANA;CARRERA-1-CALLE-10;CHOQUE;VEHICULO;0;1;0;38.984.833;-76.290.097;POINT (-76.290097 3.8984833)
21;2021 Apr 04 12:00:00 AM;URBANA;CALLE-5-CARRERA-10;CHOQUE;VEHICULO;1;0;0;38.971.881;-762.985.922;POINT (-76.2985922 3.8971881)
21;2021 Apr 07 12:00:00 AM;URBANA;CARRERA-16-CALLE-28;CHOQUE;VEHICULO;0;1;0;39.174.143;-762.972.917;POINT (-76.2972917 3.9174143)
21;2021 Apr 10 12:00:00 AM;URBANA;CARRERA-9-CALLE-10-SUR;CHOQUE;VEHICULO;1;0;0;38.883.738;-762.968.452;POINT (-76.2968452 3.8883738)
21;2021 Apr 11 12:00:00 AM;URBANA;CALLE-4-CARRERAS-11;CHOQUE;VEHICULO;1;0;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
21;2021 Apr 13 12:00:00 AM;URBANA;CALLE-1-CARRERA-13;CHOQUE;VEHICULO;0;1;0;38.947.493;-763.022.391;POINT (-76.3022391 3.8947493)
21;2021 Apr 15 12:00:00 AM;URBANA;CARRERA-18-CALLE-7;CHOQUE;0-DISPONIBLE;1;0;0;39.014.329;-763.049.961;POINT (-76.3049961 3.9014329)
21;2021 Apr 16 12:00:00 AM;URBANA;CARRERA-18-CALLE-11;CHOQUE;VEHICULO;0;1;0;39.049.962;-763.036.329;POINT (-76.3036329 3.9049962)
21;2021 Apr 16 12:00:00 AM;URBANA;CARRERA-3E-CALLE-4A;CHOQUE;VEHICULO;0;1;0;38.933.134;-762.906.111;POINT (-76.2906111 3.8933134)
21;2021 Apr 18 12:00:00 AM;NACIONAL;VIA-BUGA-0GALES-CRUCERO-DE-0GALES;CHOQUE;0-DISPONIBLE;0;1;0;39.377.089;-762.800.309;POINT (-76.2800309 3.9377089)
21;2021 Apr 20 12:00:00 AM;URBANA;CARRERA-11-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
21;2021 Apr 21 12:00:00 AM;URBANA;EMPRESA-FINCA;CHOQUE;VEHICULO;1;0;0;39.102.137;-763.025.889;POINT (-76.3025889 3.9102137)
21;2021 Apr 22 12:00:00 AM;URBANA;CARRERA-14-CALLE-25;CHOQUE;VEHICULO;0;1;0;39.139.919;-762.956.134;POINT (-76.2956134 3.9139919)
21;2021 Apr 23 12:00:00 AM;URBANA;CARRERA-9-CALLE-9;CHOQUE;VEHICULO;1;0;0;39.003.669;-762.965.099;POINT (-76.2965099 3.9003669)
21;2021 Apr 24 12:00:00 AM;URBANA;CARRERA-18-CALLE-17;CHOQUE;0-DISPONIBLE;1;0;0;39.102.668;-763.014.058;POINT (-76.3014058 3.9102668)
21;2021 Apr 25 12:00:00 AM;URBANA;CARRERA-9-CALLE22;CHOQUE;0-DISPONIBLE;0;1;0;39.108.465;-762.920.851;POINT (-76.2920851 3.9108465)
21;2021 Apr 26 12:00:00 AM;URBANA;CARRERA-18-CALLE-16;CHOQUE;VEHICULO;0;1;0;3.916.878;-762.971.463;POINT (-76.2971463 3.916878)
21;2021 Apr 29 12:00:00 AM;URBANA;CARRERA-1-CALLE-8;ATROPELLO;NA;0;1;0;38.969.606;-762.905.613;POINT (-76.2905613 3.8969606)
21;2021 Apr 30 12:00:00 AM;URBANA;CARRERA-15-CALLE-2SUR;CHOQUE;VEHICULO;1;0;0;389.148;-763.050.844;POINT (-76.3050844 3.89148)
21;2021 May 03 12:00:00 AM;URBANA;CARRERA-16-CALLE-31;CHOQUE;VEHICULO;0;1;0;39.198.889;-762.963.354;POINT (-76.2963354 3.9198889)
21;2021 May 03 12:00:00 AM;URBANA;CALLE-6-CARRERA-10;CHOQUE;VEHICULO;0;1;0;38.980.732;-762.983.286;POINT (-76.2983286 3.8980732)
21;2021 May 05 12:00:00 AM;URBANA;CARRERA-12-CALLE-1;CHOQUE;0-DISPONIBLE;1;0;0;38.945.967;-763.014.076;POINT (-76.3014076 3.8945967)
21;2021 May 09 12:00:00 AM;URBANA;CARRERA-15-CALLE-7;CHOQUE;VEHICULO;1;0;0;39.004.344;-763.023.347;POINT (-76.3023347 3.9004344)
21;2021 May 10 12:00:00 AM;URBANA;CALLE-1-CARRERA-16;CHOQUE;VEHICULO;1;0;0;38.954.828;-763.050.485;POINT (-76.3050485 3.8954828)
21;2021 May 11 12:00:00 AM;URBANA;CALLE-8-SUR-CARRERA-9SUR;CHOQUE;VEHICULO;1;0;0;38.885.354;-763.018.516;POINT (-76.3018516 3.8885354)
21;2021 May 17 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
21;2021 May 17 12:00:00 AM;URBANA;CALLE-22-CARRERA-15;CHOQUE;VEHICULO;0;1;0;39.128.772;-762.974.639;POINT (-76.2974639 3.9128772)
21;2021 May 19 12:00:00 AM;URBANA;CALLE-8-CARRERA-17;CHOQUE;VEHICULO;1;0;0;39.020.067;-763.037.645;POINT (-76.3037645 3.9020067)
21;2021 May 22 12:00:00 AM;URBANA;CALLE-3SUR-CARRERA-6;CHOQUE;VEHICULO;1;0;0;38.910.385;-762.939.755;POINT (-76.2939755 3.8910385)
21;2021 May 22 12:00:00 AM;URBANA;CALLE-3-CARRERA-15;CHOQUE;VEHICULO;1;0;0;3.896.879;-763.035.723;POINT (-76.3035723 3.896879)
21;2021 May 24 12:00:00 AM;URBANA;CALLE-5-CARRERA-13;CHOQUE;VEHICULO;0;1;0;3.898.103;-763.011.786;POINT (-76.3011786 3.898103)
21;2021 May 26 12:00:00 AM;URBANA;CARRERA-12-CALLE-20SUR;CHOQUE;VEHICULO;1;0;0;39.864.436;-7.623.379;POINT (-76.23379 3.9864436)
21;2021 Jun 01 12:00:00 AM;URBANA;CARRERA-9-CALLE-5SUR;CHOQUE;VEHICULO;0;1;0;38.908.694;-762.981.064;POINT (-76.2981064 3.8908694)
21;2021 Jun 06 12:00:00 AM;URBANA;CARRERA-6-CALLE-4SUR;CHOQUE;VEHICULO;1;0;0;38.906.407;-762.941.576;POINT (-76.2941576 3.8906407)
21;2021 Jun 06 12:00:00 AM;URBANA;CALLE-1-CARRERA-10A;VOLCAMIENTO;NA;0;1;0;38.947.008;-762.997.618;POINT (-76.2997618 3.8947008)
21;2021 Jun 07 12:00:00 AM;URBANA;CARRERA-13C-CALLE-3;ATROPELLO;NA;0;1;0;38.913.388;-763.039.147;POINT (-76.3039147 3.8913388)
21;2021 Jun 10 12:00:00 AM;URBANA;CALLE-6-CARRERA-12;CHOQUE;VEHICULO;1;0;0;38.987.171;-763.000.321;POINT (-76.3000321 3.8987171)
21;2021 Jun 11 12:00:00 AM;URBANA;CALLE-1-CARRERA-11;CHOQUE;VEHICULO;0;1;0;38.945.751;-763.001.957;POINT (-76.3001957 3.8945751)
21;2021 Jun 12 12:00:00 AM;URBANA;CARRERA-9-CALLE-8;CHOQUE;VEHICULO;0;1;0;38.994.625;-762.968.451;POINT (-76.2968451 3.8994625)
21;2021 Jun 12 12:00:00 AM;URBANA;CARRERA-9-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.077.377;-762.933.869;POINT (-76.2933869 3.9077377)
21;2021 Jun 12 12:00:00 AM;URBANA;CALLE-10-CARRERA-3;CHOQUE;VEHICULO;0;1;0;38.989.985;-762.912.841;POINT (-76.2912841 3.8989985)
21;2021 Jun 15 12:00:00 AM;URBANA;CALLE-22-CARRERA-22;CHOQUE;VEHICULO;1;0;0;39.147.549;-76.291.174;POINT (-76.291174 3.9147549)
21;2021 Jun 16 12:00:00 AM;RURAL;VIA-BUGA-MEDIA-CA0A-ESTACION-BIZERTA;CHOQUE;VEHICULO;1;0;0;3.891.669;-76.318.644;POINT (-76.318644 3.891669)
21;2021 Jun 17 12:00:00 AM;URBANA;CALLE-1-CARRERAS-13;CHOQUE;VEHICULO;0;1;0;38.947.493;-763.022.391;POINT (-76.3022391 3.8947493)
21;2021 Jun 17 12:00:00 AM;URBANA;CARRERA-12-CALLE-21;CHOQUE;VEHICULO;0;1;0;39.113.738;-762.951.525;POINT (-76.2951525 3.9113738)
21;2021 Jun 18 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
21;2021 Jun 19 12:00:00 AM;URBANA;CARRERA-14-CALLE-17;CHOQUE;VEHICULO;1;0;0;39.087.222;-76.297.844;POINT (-76.297844 3.9087222)
21;2021 Jun 20 12:00:00 AM;URBANA;CALLE-21-CARRERA-12;CHOQUE;VEHICULO;0;1;0;39.113.738;-762.951.525;POINT (-76.2951525 3.9113738)
21;2021 Jun 21 12:00:00 AM;URBANA;CARRERA-15-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.100.131;-762.986.576;POINT (-76.2986576 3.9100131)
21;2021 Jun 24 12:00:00 AM;URBANA;CALLE-8-CARRERAS-23;CHOQUE;VEHICULO;1;0;0;39.038.538;-762.885.992;POINT (-76.2885992 3.9038538)
21;2021 Jun 25 12:00:00 AM;URBANA;CARRERA-9-CALLE-5SUR;CHOQUE;VEHICULO;1;0;0;38.908.694;-762.981.064;POINT (-76.2981064 3.8908694)
21;2021 Jun 26 12:00:00 AM;URBANA;CARRERA-12-CALLE-20SUR;CHOQUE;VEHICULO;1;0;0;39.864.436;-7.623.379;POINT (-76.23379 3.9864436)
21;2021 Jun 27 12:00:00 AM;URBANA;CARRERA-10A-CALLE-1;CHOQUE;VEHICULO;1;0;0;38.947.008;-762.997.618;POINT (-76.2997618 3.8947008)
21;2021 Jun 29 12:00:00 AM;URBANA;ESTACION-DE-SERVICIO-TERPEL-LECHUGAS;CHOQUE;0-DISPONIBLE;1;0;0;3.926.374;-76.286.375;POINT (-76.286375 3.926374)
21;2021 Jun 30 12:00:00 AM;URBANA;CALLE-16-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.075.183;-762.975.853;POINT (-76.2975853 3.9075183)
21;2021 Jul 02 12:00:00 AM;URBANA;CALLE-4-CARRERA-2;CHOQUE;VEHICULO;1;0;0;38.933.896;-7.629.247;POINT (-76.29247 3.8933896)
21;2021 Jul 05 12:00:00 AM;RURAL;VIA-BUGA--LA-MAGDALENA-KM;CHOQUE;0-DISPONIBLE;0;0;0;3.890.301;-76.224.689;POINT (-76.224689 3.890301)
21;2021 Jul 06 12:00:00 AM;URBANA;CALLE-5-CARRERA-12;CHOQUE;VEHICULO;0;1;0;38.978.083;-763.003.458;POINT (-76.3003458 3.8978083)
21;2020 Jul 06 12:00:00 AM;URBANA;CALLE-16-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.075.183;-762.975.853;POINT (-76.2975853 3.9075183)
21;2021 Jul 06 12:00:00 AM;URBANA;CARRERA-11-CALLE-4;CHOQUE;VEHICULO;1;0;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
21;2021 Jul 08 12:00:00 AM;URBANA;CARRERA-11-CALLE-2;CHOQUE;VEHICULO;1;0;0;3.895.049;-763.000.997;POINT (-76.3000997 3.895049)
21;2021 Jul 09 12:00:00 AM;URBANA;CARRERA-9-CALLE-4E;CHOQUE;0-DISPONIBLE;0;0;1;3.892.711;-762.882.782;POINT (-76.2882782 3.892711)
21;2021 Jul 11 12:00:00 AM;URBANA;CARRERA-11-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
21;2021 Jul 11 12:00:00 AM;URBANA;CALLE-6-CARRERA-6;CHOQUE;0-DISPONIBLE;1;0;0;38.922.969;-762.931.648;POINT (-76.2931648 3.8922969)
21;2021 Jul 13 12:00:00 AM;RURAL;VIA-BUGA-LA-MAGDALENA-KM-2,100;CHOQUE;VEHICULO;0;0;1;3.886.586;-76.214.168;POINT (-76.214168 3.886586)
21;2021 Jul 16 12:00:00 AM;URBANA;CALLE-12-CARRERA-11;CHOQUE;VEHICULO;1;0;0;39.033.414;-76.297.349;POINT (-76.297349 3.9033414)
21;2021 Jul 19 12:00:00 AM;URBANA;CALLE-9SUR-CARRERA--3;CHOQUE;SEMOVIENTE;0;1;0;38.891.979;-762.927.462;POINT (-76.2927462 3.8891979)
21;2021 Jul 20 12:00:00 AM;URBANA;CALLE-12SUR-CARRERA-9;CHOQUE;VEHICULO;1;0;0;38.879.655;-762.967.712;POINT (-76.2967712 3.8879655)
21;2021 Jul 21 12:00:00 AM;URBANA;CALLE-8SUR-CARRERA-12;CHOQUE;VEHICULO;1;0;0;38.885.354;-763.018.516;POINT (-76.3018516 3.8885354)
21;2021 Jul 23 12:00:00 AM;URBANA;CALLE-10-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.024.844;-762.996.531;POINT (-76.2996531 3.9024844)
21;2021 Jul 25 12:00:00 AM;RURAL;CARRERA-12-SECTOR-QUEBRADA-SECA;CHOQUE;VEHICULO;1;0;0;3.872.486;-76.296.902;POINT (-76.296902 3.872486)
21;2021 Jul 27 12:00:00 AM;URBANA;CARRERA-9-CALLE-17;CHOQUE;VEHICULO;0;1;0;39.075.268;-762.934.665;POINT (-76.2934665 3.9075268)
21;2021 Jul 31 12:00:00 AM;URBANA;CALLE-1-CARRERA-15;CHOQUE;VEHICULO;1;0;0;38.951.682;-763.041.431;POINT (-76.3041431 3.8951682)
21;2021 Jul 31 12:00:00 AM;URBANA;CALLE-11-CARRERA-6;CHOQUE;VEHICULO;0;1;0;39.008.092;-762.933.308;POINT (-76.2933308 3.9008092)
21;2021 Aug 01 12:00:00 AM;URBANA;CALLE-6-CARRERA-10;CHOQUE;0-DISPONIBLE;1;0;0;38.980.732;-762.983.286;POINT (-76.2983286 3.8980732)
21;2021 Aug 02 12:00:00 AM;URBANA;CARRERA-5-CALLE-8;CHOQUE;VEHICULO;0;1;0;38.961.252;-762.884.959;POINT (-76.2884959 3.8961252)
21;2021 Aug 03 12:00:00 AM;URBANA;CARRERA-19-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.986.127;-763.069.452;POINT (-76.3069452 3.8986127)
21;2021 Aug 03 12:00:00 AM;URBANA;CALLE-15-CARRERA-5;CHOQUE;VEHICULO;0;1;0;38.915.706;-76.292.232;POINT (-76.292232 3.8915706)
